myc_van_id,first_name,last_name,full_name,email_id,email,phone,voting_address,van_precinct_id,date_of_birth,age,gender,city,state,zip,address_has_long_lat,latitude,longitude,volunteer_level,is_staffer,van_hyperlink
101759867,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,188 Wednesday Hill Rd Apt 1 ,972270,1959-08-04 04:00:00,61,F,Durham,NH,03824,1,43.115516,-70.970765,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDB7BB016J
101759868,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,82 Madbury Rd ,972270,1990-03-10 05:00:00,30,F,Durham,NH,03824,1,43.14282,-70.927062,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDC7BB016K
101759869,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1053 S Beech St ,972371,1982-07-17 04:00:00,38,M,Manchester,NH,03103,1,42.954774,-71.45558,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDD7BB016L
101759870,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,27 Oyster River Rd ,972270,1938-12-01 05:00:00,82,M,Durham,NH,03824,1,43.127821,-70.9306,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDE7BB016M
101759871,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,8 Meadow Rd ,972270,1951-05-09 04:00:00,69,F,Durham,NH,03824,1,43.141236,-70.927889,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDF7BB016N
101759872,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Mill Pond Rd ,972270,1948-06-28 04:00:00,72,M,Durham,NH,03824,1,43.128963,-70.924087,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID08BB016O
101759873,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,16 Littlehale Rd ,972270,1952-09-14 04:00:00,68,F,Durham,NH,03824,1,43.144765,-70.920616,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID18BB016P
101759874,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,18 Bagdad Rd ,972270,1953-11-14 05:00:00,67,M,Durham,NH,03824,1,43.141054,-70.923899,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID28BB016Q
101759875,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,50 Adams Point Rd ,972270,1944-10-01 04:00:00,76,F,Durham,NH,03824,1,43.097935,-70.873615,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID38BB016A
101759876,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,3 Nobel K Peterson Dr ,972270,1969-11-05 05:00:00,51,M,Durham,NH,03824,1,43.143286,-70.915195,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID48BB016B
101759877,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,77 South St ,972434,1974-09-01 04:00:00,46,F,Portsmouth,NH,03801,1,43.072151,-70.750971,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID58BB016C
101759878,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1118 Bennett Way ,972409,1940-11-01 05:00:00,80,M,Newmarket,NH,03857,1,43.068841,-70.944721,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID68BB016D
101759879,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,100 Piscataqua Rd ,972270,1941-02-22 05:00:00,79,F,Durham,NH,03824,1,43.134775,-70.889637,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID78BB016E
101759880,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,6 Stevens Way ,972270,1948-12-14 05:00:00,72,F,Durham,NH,03824,1,43.12375,-70.934952,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID88BB016F
101759881,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,55 Wiswall Rd ,972270,1946-04-24 05:00:00,74,F,Durham,NH,03824,1,43.104204,-70.964762,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID98BB016G
101759882,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,3 Fairchild Dr ,972270,1953-08-12 04:00:00,67,M,Durham,NH,03824,1,43.144954,-70.933574,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDA8BB016H
101759883,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,27 Mill Rd ,972270,1940-02-08 05:00:00,80,F,Durham,NH,03824,1,43.131639,-70.929106,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDB8BB016I
101759884,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,25 Park Ct ,972270,1973-03-20 05:00:00,47,F,Durham,NH,03824,1,43.133851,-70.922502,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDC8BB016J
101759885,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,127 South Rd ,972271,1953-04-12 05:00:00,67,F,East Kingston,NH,03827,1,42.906354,-70.985369,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDD8BB016K
101759886,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,109 Giles Rd ,972271,1955-01-01 05:00:00,65,F,East Kingston,NH,03827,1,42.950294,-71.002885,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDE8BB016L
101759887,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,38 Andrews Ln ,972271,1957-06-01 04:00:00,63,M,East Kingston,NH,03827,1,42.91535,-70.985478,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDF8BB016M
101759888,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,180 Ten Mile Brook Rd ,972216,1957-02-12 05:00:00,63,F,Bristol,NH,03222,1,43.612123,-71.685418,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID09BB016N
101759889,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,777 Paine Rd ,972272,1933-10-27 05:00:00,87,M,Easton,NH,03580,1,44.15257,-71.772638,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID19BB016O
101759890,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,555 Sugar Hill Rd ,972272,1962-09-25 04:00:00,58,F,Easton,NH,03580,1,44.169653,-71.787387,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID29BB016P
101759891,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,329 Easton Valley Rd ,972272,1980-04-04 05:00:00,40,F,Easton,NH,03580,1,44.151449,-71.786416,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID39BB016Q
101759892,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,652 Easton Valley Rd ,972272,1946-10-23 05:00:00,74,M,Easton,NH,03580,1,44.137646,-71.784793,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID49BB016A
101759893,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,2645 Eaton Rd ,972273,1935-12-07 05:00:00,85,F,Madison,NH,03849,1,43.896434,-71.070832,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID59BB016B
101759894,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,2645 Eaton Rd ,972273,1937-07-22 04:00:00,83,M,Madison,NH,03849,1,43.896434,-71.070832,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID69BB016C
101759895,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,9 Drew Hill Rd ,972273,1932-05-23 04:00:00,88,F,Madison,NH,03849,1,43.911002,-71.061207,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID79BB016D
101759896,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,23 Thurston Pond Rd ,972273,1945-02-12 04:00:00,75,F,Eaton,NH,03832,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID89BB016E
101759897,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,2589 Eaton Rd ,972273,1945-06-24 04:00:00,75,F,Madison,NH,03849,1,43.897368,-71.071433,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID99BB016F
101759898,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,15 Iron Horse Dr Unit G213 ,972202,1941-04-09 05:00:00,79,M,Bedford,NH,03110,1,42.918633,-71.45756,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDA9BB016G
101759899,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,15 Iron Horse Dr Unit G213 ,972202,1941-02-26 05:00:00,79,F,Bedford,NH,03110,1,42.918633,-71.45756,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDB9BB016H
101759900,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,846 Green Mountain Rd ,972274,1977-07-06 04:00:00,43,M,Effingham,NH,03882,1,43.783399,-71.067035,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDC9BB016I
101759901,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,81 Effingwood Farm Rd ,972274,1957-09-15 04:00:00,63,F,Effingham,NH,03882,1,43.754832,-70.993161,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDD9BB016J
101759902,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1334 Province Lake Rd ,972274,1954-02-07 05:00:00,66,M,Effingham,NH,03882,1,43.722534,-70.999234,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDE9BB016K
101759903,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,343 Green Mountain Rd ,972274,1949-03-26 05:00:00,71,F,Effingham,NH,03882,1,43.761191,-71.096217,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDF9BB016L
101759904,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,131 Old Pound Rd ,972274,1950-07-25 04:00:00,70,M,Effingham,NH,03882,1,43.747225,-71.016679,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0ABB016M
101759905,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,153 Kluge Rd ,972276,1947-08-14 04:00:00,73,M,Enfield,NH,03748,1,43.609175,-72.110489,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1ABB016N
101759906,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,9 Merrill Pl Unit 173 ,972276,1951-09-06 04:00:00,69,F,Enfield,NH,03748,1,43.60474,-72.132777,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2ABB016O
101759907,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,118 Shaker Blvd ,972276,1940-08-21 04:00:00,80,F,Enfield,NH,03748,1,43.625135,-72.135509,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3ABB016P
101759908,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,308 Methodist Hill Rd ,972276,1949-06-14 04:00:00,71,M,Enfield,NH,03748,1,43.58411,-72.199126,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4ABB016Q
101759909,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,1952-03-02 05:00:00,68,M,,,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5ABB016A
101759910,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,19 Boulder Trl ,972276,1956-06-18 04:00:00,64,F,Enfield,NH,03748,1,43.599297,-72.080519,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6ABB016B
101759911,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,144 Lapan Cir ,972276,1964-03-30 05:00:00,56,F,Enfield,NH,03748,1,43.635965,-72.133687,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7ABB016C
101759912,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,80 Livingston Lodge Rd ,972276,1939-09-22 04:00:00,81,F,Enfield,NH,03748,1,43.634595,-72.139832,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8ABB016D
101759913,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,80 Woodlands Dr ,972277,1981-11-19 05:00:00,39,F,Epping,NH,03042,1,43.044274,-71.045462,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9ABB016E
101759914,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,1954-02-20 05:00:00,66,M,Epping,NH,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAABB016F
101759915,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,62 Depot Rd ,972277,1938-02-21 05:00:00,82,M,Epping,NH,03042,1,43.029643,-71.117602,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBABB016G
101759916,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,20 Fox Ridge Rd ,972277,1966-01-12 05:00:00,54,F,Epping,NH,03042,1,43.070247,-71.062676,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCABB016H
101759917,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,68 French Rd ,972277,1950-04-14 05:00:00,70,F,Epping,NH,03042,1,43.078525,-71.099756,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDABB016I
101759918,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,262 Walnut St ,972364,1986-09-21 04:00:00,34,M,Manchester,NH,03104,1,43.002213,-71.45817,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEABB016J
101759919,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,365 N River Rd Apt 6 ,972277,1933-04-09 05:00:00,87,F,Epping,NH,03042,1,43.076807,-71.038107,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFABB016K
101759920,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,39 Birch Hill Rd ,972277,1952-03-27 05:00:00,68,M,Epping,NH,03042,1,43.080551,-71.04203,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0BBB016L
101759921,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,17 Chandler Ln ,972277,1973-10-27 04:00:00,47,M,Epping,NH,03042,1,43.049399,-71.072068,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1BBB016M
101759922,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,14 Shattigee Rd ,972436,1980-04-23 05:00:00,40,F,Raymond,NH,03077,1,43.009412,-71.253099,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2BBB016N
101759923,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,119 Prescott Rd ,972277,1951-03-09 05:00:00,69,F,Epping,NH,03042,1,43.045997,-71.094338,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3BBB016O
101759924,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,133 Blake Rd ,972277,1956-06-02 04:00:00,64,M,Epping,NH,03042,1,43.050923,-71.123759,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4BBB016P
101759925,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,395 N River Rd ,972277,1962-11-11 05:00:00,58,M,Epping,NH,03042,1,43.078247,-71.03314,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5BBB016Q
101759926,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,252 Blake Rd ,972277,1956-04-04 05:00:00,64,F,Epping,NH,03042,1,43.061026,-71.126223,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6BBB016A
101759927,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,252 Blake Rd ,972277,1953-10-17 05:00:00,67,M,Epping,NH,03042,1,43.061026,-71.126223,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7BBB016B
101759928,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,215 Old Nottingham Rd ,972277,1938-09-09 04:00:00,82,F,Epping,NH,03042,1,43.078312,-71.070445,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8BBB016C
101759929,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,91 Goboro Rd ,972278,1947-11-24 05:00:00,73,F,Epsom,NH,03234,1,43.231968,-71.355071,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9BBB016D
101759930,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,46 Lantern Ln ,972278,1946-08-20 04:00:00,74,F,Epsom,NH,03234,1,43.239973,-71.356282,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDABBB016E
101759931,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1618 Dover Rd ,972278,1942-06-06 04:00:00,78,F,Epsom,NH,03234,1,43.22325,-71.334994,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBBBB016F
101759932,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,105 North Rd ,972278,1946-02-16 05:00:00,74,F,Epsom,NH,03234,1,43.22714,-71.297066,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCBBB016G
101759933,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,16 Winter St ,972339,1959-09-12 04:00:00,61,F,Laconia,NH,03246,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDBBB016H
101759934,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,65 Baybutt Rd ,972278,1934-10-07 05:00:00,86,M,Epsom,NH,03234,1,43.178117,-71.360629,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEBBB016I
101759935,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,65 Baybutt Rd ,972278,1937-09-26 04:00:00,83,F,Epsom,NH,03234,1,43.178117,-71.360629,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFBBB016J
101759936,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,7 Columbus Ave ,972241,1959-03-04 05:00:00,61,F,Concord,NH,03301,1,43.209348,-71.554963,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0CBB016K
101759937,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,105 North Rd ,972278,1926-01-21 05:00:00,94,M,Epsom,NH,03234,1,43.22714,-71.297066,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1CBB016L
101759938,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1 Mill St Apt 2B ,972280,1962-07-09 04:00:00,58,F,Exeter,NH,03833,1,42.977542,-70.960538,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2CBB016M
101759939,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,12 Locust Ave ,972280,1950-01-19 05:00:00,70,F,Exeter,NH,03833,1,42.985559,-70.959222,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3CBB016N
101759940,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,50 Brookside Dr Apt A4 ,972280,1987-02-26 05:00:00,33,M,Exeter,NH,03833,1,42.989165,-70.960163,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4CBB016O
101759941,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,63 Jady Hill Ave ,972280,1959-04-27 04:00:00,61,M,Exeter,NH,03833,1,42.987253,-70.941845,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5CBB016P
101759942,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,5 Thelma Dr ,972280,1943-08-09 04:00:00,77,M,Exeter,NH,03833,1,42.96756,-70.958981,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6CBB016Q
101759943,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 Parker St # 2 ,972280,1982-01-01 05:00:00,38,F,Exeter,NH,03833,1,42.977082,-70.959308,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7CBB016A
101759944,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,15 Gill St ,972280,1941-01-02 05:00:00,79,F,Exeter,NH,03833,1,42.976253,-70.958005,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8CBB016B
101759945,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,62 Jacks Ct ,972280,1938-11-15 05:00:00,82,M,Exeter,NH,03833,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9CBB016C
101759946,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,62 Park Ct ,,1944-06-17 04:00:00,76,F,Exeter,NH,03833,1,42.983934,-70.958375,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDACBB016D
101759947,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,6 Granite St ,972280,1904-01-01 05:00:00,116,F,Exeter,NH,03833,1,42.975961,-70.927998,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBCBB016E
101759948,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,96 High St ,972280,1964-05-12 04:00:00,56,M,Exeter,NH,03833,1,42.980548,-70.936336,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCCBB016F
101759949,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,96 High St ,972280,1961-06-14 04:00:00,59,F,Exeter,NH,03833,1,42.980548,-70.936336,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDCBB016G
101759950,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,3 Scanlon Way ,972407,1958-02-27 05:00:00,62,F,Newfields,NH,03856,1,43.03583,-70.953849,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDECBB016H
101759951,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,20 Chestnut St Apt N2 ,972280,1939-08-07 04:00:00,81,M,Exeter,NH,03833,1,42.983418,-70.945426,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFCBB016I
101759952,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,25 Haven Ln ,972280,1954-04-14 05:00:00,66,M,Exeter,NH,03833,1,42.986278,-70.940256,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0DBB016J
101759953,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,7 Nelson Dr ,972280,1953-03-23 05:00:00,67,F,Exeter,NH,03833,1,42.973206,-70.954267,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1DBB016K
101759954,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,52 Stevens Dr ,972214,1958-09-13 04:00:00,62,F,Brentwood,NH,03833,1,42.964117,-71.010815,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2DBB016L
101759955,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,1946-02-05 05:00:00,74,M,,,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3DBB016M
101759956,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,7 Marilyn Ave ,972280,1959-03-23 05:00:00,61,M,Exeter,NH,03833,1,42.965693,-70.957461,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4DBB016N
101759957,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,55 Wild Pasture Rd ,972336,1975-05-20 04:00:00,45,M,Kensington,NH,03833,1,42.929048,-70.928034,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5DBB016O
101759958,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,22 Forest St ,972280,1968-06-16 04:00:00,52,M,Exeter,NH,03833,1,42.986636,-70.956848,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6DBB016P
101759959,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,16 Pickpocket Rd ,972280,1955-06-01 04:00:00,65,M,Exeter,NH,03833,1,42.969093,-70.991004,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7DBB016Q
101759960,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,20 Otter Rd ,972436,1916-05-20 05:00:00,104,M,Raymond,NH,03077,1,43.034245,-71.166334,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8DBB016A
101759961,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,33 Prentiss Way ,972280,1940-10-31 05:00:00,80,M,Exeter,NH,03833,1,42.971951,-70.9277,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9DBB016B
101759962,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1 Oneil Ct ,972280,1951-10-12 05:00:00,69,F,Exeter,NH,03833,1,42.977124,-70.946677,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDADBB016C
101759963,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1 Oneil Ct ,972280,1950-09-09 04:00:00,70,M,Exeter,NH,03833,1,42.977124,-70.946677,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBDBB016D
